Date,Open,High,Low,Close,Volume,Market Cap
Jul-30-2018,8218.15,8237.12,7885.59,8181.18,4448141892,139853384177
Jul-29-2018,8230.52,8273.04,8130.36,8211.61,3666674349,140931396441
Jul-28-2018,8172.88,8218.91,8094.79,8195.28,4271083963,140469479107
Jul-27-2018,7925.66,8261.14,7834.49,8158.49,4974252391,137721622179
Jul-26-2018,8165.60,8280.38,7874.77,7933.67,4940766515,140555305797
Jul-25-2018,8343.38,8416.62,8070.17,8179.36,6176077122,141437450721
Jul-24-2018,7715.39,8349.10,7704.86,8338.94,5764717501,138130525894
Jul-23-2018,7386.71,7753.77,7375.79,7712.93,4687601680,131428842716
Jul-22-2018,7398.45,7535.77,7381.60,7391.75,3665112372,127708552339
Jul-21-2018,7330.34,7410.51,7265.00,7400.99,4512259647,125957083904
Jul-20-2018,7444.57,7552.76,7305.64,7329.84,4966521400,127340006736
Jul-19-2018,7349.63,7480.49,7289.41,7443.66,5846088135,126552515027
Jul-18-2018,7313.60,7506.52,7293.70,7353.88,6330311100,126702867278
Jul-17-2018,6698.84,7347.95,6666.15,7317.33,5419192993,117484648785
Jul-16-2018,6349.11,6705.49,6336.93,6705.49,4630543497,111553385914
Jul-15-2018,6250.32,6381.09,6236.64,6346.60,3455989686,108301684789
Jul-14-2018,6220.17,6264.90,6195.28,6250.05,3734323550,106911716788
Jul-13-2018,6217.32,6294.96,6181.05,6215.78,3821904703,107041202810
Jul-12-2018,6369.84,6375.15,6129.64,6202.44,3447735128,106786605367
Jul-11-2018,6318.74,6390.00,6318.74,6367.69,3967828330,108981359942
Jul-10-2018,6670.32,6677.74,6316.17,6319.84,4677923064,111216854320
Jul-09-2018,6713.14,6746.34,6664.51,6670.00,4925375835,114903648636
Jul-08-2018,6715.38,6759.51,6687.64,6711.76,4983369409,115356288726
Jul-07-2018,6594.78,6725.93,6529.00,6718.70,4981676690,112643239519
Jul-06-2018,6528.31,6600.61,6461.90,6600.61,4811073504,112044984492
Jul-05-2018,6612.11,6636.33,6492.34,6532.50,4643821208,112764025003
Jul-04-2018,6537.37,6686.34,6435.02,6603.10,4840988988,112438805144
Jul-03-2018,6595.98,6645.84,6483.56,6534.64,5004522313,112894405915
Jul-02-2018,6363.38,6638.31,6302.44,6595.97,3807596497,110312978867
Jul-01-2018,6385.42,6409.37,6310.85,6364.40,3508360443,109006878048
Jun-30-2018,6133.70,6425.92,6130.99,6376.56,3771289832,109013793431
Jun-29-2018,5910.74,6180.34,5847.32,6127.56,2839622172,101303448488
Jun-28-2018,6118.42,6138.66,5896.09,5912.44,3121465243,104230356278
Jun-27-2018,6108.08,6172.53,6049.85,6108.69,3736840201,104332774796
Jun-26-2018,6247.16,6255.44,6103.03,6103.03,3889799377,106201817724
Jun-25-2018,6149.96,6289.18,6113.99,6238.07,4343151231,106019354756
Jun-24-2018,6157.66,6211.29,5829.90,6149.12,3728670367,103104840640
Jun-23-2018,6073.05,6244.38,6070.11,6156.30,4089480600,104886130046
Jun-22-2018,6712.44,6715.01,6056.86,6071.72,3351734963,109318040095
Jun-21-2018,6734.14,6770.21,6695.90,6711.94,2901154212,115067734173
Jun-20-2018,6720.90,6754.94,6577.80,6734.14,3087939613,114051666953
Jun-19-2018,6705.75,6754.45,6677.96,6722.64,2930821031,114742560036
Jun-18-2018,6460.22,6724.30,6400.07,6700.60,2259399592,111265161992
Jun-17-2018,6500.44,6541.23,6459.31,6461.21,2039619864,111222374664
Jun-16-2018,6469.50,6514.55,6395.02,6505.76,2350148805,110323600936
Jun-15-2018,6650.93,6652.57,6470.05,6473.77,3114118487,112236734785
Jun-14-2018,6307.59,6667.67,6293.28,6649.44,3663602706,111014489454
Jun-13-2018,6559.94,6599.51,6283.23,6308.40,3295765433,110547750538
Jun-12-2018,6845.92,6867.29,6535.55,6558.51,3102008137,115883252761
Jun-11-2018,6804.11,6851.12,6721.95,6847.94,3827038712,115730062694
Jun-10-2018,7563.60,7563.60,6759.05,6797.08,3104326327,122562640555
Jun-09-2018,7624.28,7658.11,7559.67,7559.67,2724319399,130144429836
Jun-08-2018,7659.86,7677.60,7564.97,7622.64,2974280009,130241534910
Jun-07-2018,7576.09,7711.71,7576.09,7654.79,3371952935,131241247121
Jun-06-2018,7611.86,7645.24,7501.76,7577.59,3324816448,129746655128
Jun-05-2018,7504.61,7628.66,7407.34,7612.12,3615936275,127854338898
Jun-04-2018,7687.68,7709.04,7473.49,7505.89,3930562179,129809953835
Jun-03-2018,7586.64,7709.25,7567.50,7684.93,3988066392,131477090606
Jun-02-2018,7520.81,7659.69,7481.28,7588.64,3506256000,129517556532
Jun-01-2018,7503.96,7590.62,7411.83,7525.47,3534811211,127779434179
May-31-2018,7411.00,7588.94,7361.21,7504.04,3635904694,128090140880
May-30-2018,7475.38,7572.03,7330.94,7411.62,3899968538,127218701523
May-29-2018,7148.38,7530.37,7108.10,7474.56,3815081592,124630231435
May-28-2018,7366.65,7442.19,7141.12,7149.25,3215107343,124215494409
May-27-2018,7358.68,7380.23,7269.54,7363.94,3037874871,125071558309
May-26-2018,7483.92,7574.75,7344.83,7349.79,3196176484,127948559647
May-25-2018,7597.50,7649.03,7397.19,7488.64,4140362594,127945639029
May-24-2018,7558.33,7740.09,7340.47,7576.28,4962607292,128983159056
May-23-2018,8021.53,8050.00,7525.49,7570.54,4347099238,133788780304
May-22-2018,8398.98,8398.98,8016.11,8032.09,3751166479,140965212364
May-21-2018,8504.39,8536.85,8353.57,8399.12,3892425910,144399603233
May-20-2018,8232.48,8538.39,8177.72,8499.12,3622202463,142883459805
May-19-2018,8236.02,8338.42,8160.75,8225.33,3931791517,140814675665
May-18-2018,8093.35,8258.63,7968.01,8236.68,4472415562,138311169552
May-17-2018,8341.62,8408.35,8054.71,8088.95,4471142638,141534195261
May-16-2018,8508.25,8508.67,8164.50,8343.90,5131375183,141362049290
May-15-2018,8735.40,8832.72,8477.51,8515.70,5366406569,147377649848
May-14-2018,8696.82,8895.46,8347.17,8740.31,5019113654,146843548689
May-13-2018,8488.71,8753.43,8376.22,8699.82,4329079560,146413407329
May-12-2018,8416.41,8640.20,8196.32,8488.21,5465653039,144028397249
May-11-2018,9040.79,9040.79,8394.77,8422.66,5789182784,148566676930
May-10-2018,9314.43,9393.07,9037.39,9037.39,5032109490,158203200269
May-09-2018,9232.35,9384.38,9074.43,9327.37,5229298824,157041351530
May-08-2018,9380.79,9468.20,9136.38,9233.69,5187265754,158129844825
May-07-2018,9673.82,9679.40,9256.52,9372.88,5126629695,159171331028
May-06-2018,9869.31,9960.41,9495.76,9666.85,5579263732,164319563567
May-05-2018,9714.03,9972.75,9708.10,9864.06,5831668636,167518425718
May-04-2018,9758.94,9790.01,9597.49,9718.72,6816067137,163695392583
May-03-2018,9236.41,9807.42,9186.74,9769.29,6010894136,159730733869
May-02-2018,9084.64,9244.48,8996.73,9236.70,4980811639,155625522101
May-01-2018,9253.08,9253.08,8881.78,9096.81,6156448196,153208735785
Apr-30-2018,9412.93,9463.94,9173.15,9240.34,6189381727,158509667847
Apr-29-2018,9337.93,9519.12,9194.49,9413.41,6578695509,159435102032
Apr-28-2018,8945.68,9402.66,8905.42,9337.28,6044135770,157157916639
Apr-27-2018,9272.69,9364.30,8970.45,8974.09,6420471434,156938588046
Apr-26-2018,8858.96,9274.51,8698.80,9268.53,7840135345,151190285701
Apr-25-2018,9689.43,9745.09,8828.36,8846.75,9496007199,157076395722
Apr-24-2018,8927.50,9715.11,8924.77,9715.11,7015588900,158243944131
Apr-23-2018,8785.31,8966.25,8775.24,8924.02,5577263963,151137648092
Apr-22-2018,8890.88,8959.35,8766.34,8787.21,5388898212,151206617490
Apr-21-2018,8831.32,8961.90,8631.51,8884.35,6592572346,149672369138
Apr-20-2018,8279.07,8872.53,8247.72,8813.04,5856252722,143325849306
Apr-19-2018,8137.72,8284.84,8108.01,8280.64,5571921610,139697891452
Apr-18-2018,7898.15,8168.59,7888.24,8133.86,5174175283,137352270225
Apr-17-2018,8042.52,8126.35,7856.16,7889.50,4617797212,136782286541
Apr-16-2018,8306.24,8344.62,7899.38,8038.47,4364099389,137323175500
Apr-15-2018,7931.48,8313.38,7927.42,8301.99,4064566540,139314075516
Apr-14-2018,7862.98,8084.18,7806.77,7910.24,5221454292,135006677596
Apr-13-2018,7821.36,8124.05,7698.96,7866.93,7108692315,135711160795
Apr-12-2018,6933.97,7824.36,6788.55,7821.82,5569495530,123866648138
Apr-11-2018,6845.56,6946.72,6832.64,6932.84,3484554527,116633027003
Apr-10-2018,6782.53,6876.32,6710.13,6844.30,3585817439,115498144607
Apr-09-2018,7013.72,7155.50,6663.31,6772.87,3560325737,117673759660
Apr-08-2018,6898.35,7076.72,6898.35,7000.92,3056918181,118826615777
Apr-07-2018,6640.31,7037.93,6637.54,6894.15,3240556398,116709872181
Apr-06-2018,6796.86,6869.36,6601.41,6637.30,3711281114,113749617597
Apr-05-2018,6844.01,6936.16,6651.19,6819.73,4403251764,115381166132
Apr-04-2018,7454.19,7454.19,6791.91,6840.94,4231706035,120987270375
Apr-03-2018,7066.36,7521.81,7053.69,7454.69,4155294224,125196524425
Apr-02-2018,6841.73,7116.94,6806.53,7061.62,3914063317,118714544793
Apr-01-2018,6959.89,7054.48,6506.02,6830.63,3598865262,116292884530
Mar-31-2018,6875.89,7188.23,6842.08,6955.12,4072365791,119471347711
Mar-30-2018,7154.02,7256.65,6665.14,6880.45,4781184233,117674103199
Mar-29-2018,7947.63,7976.07,7010.87,7178.06,3386756377,128256618602
Mar-28-2018,7821.61,8097.64,7791.30,7954.83,3173707436,134738550293
Mar-27-2018,8171.70,8210.96,7786.08,7828.22,3702257445,135732326695
Mar-26-2018,8453.81,8522.63,7907.89,8187.38,2833668580,140368288653
Mar-25-2018,8554.42,8680.43,8425.57,8466.56,3029683212,146027822374
Mar-24-2018,8923.40,9002.75,8634.65,8661.02,3067943937,149796255286
Mar-23-2018,8728.47,8865.05,8342.78,8865.05,4026875184,145006569184
Mar-22-2018,8970.66,9104.40,8570.98,8721.57,3735442601,148850664795
Mar-21-2018,8907.40,9173.54,8862.64,8978.02,4432036552,153213993287
Mar-20-2018,8620.29,9045.59,8369.28,8892.78,4501108576,146451375941
Mar-19-2018,8195.62,8662.30,8153.68,8588.66,5074015988,144055858647
Mar-18-2018,7912.66,8232.48,7364.22,8092.44,4628590454,129663399258
Mar-17-2018,8294.10,8325.92,7795.18,7906.38,4224100753,137483922115
Mar-16-2018,8302.60,8570.71,7982.80,8315.14,4153900849,141272921832
Mar-15-2018,8255.73,8417.99,7750.23,8291.94,5294581212,138332645702
Mar-14-2018,9206.91,9352.33,8036.25,8262.03,4034218467,149354974930
Mar-13-2018,9179.78,9481.71,8948.05,9208.44,5095834460,155752941709
Mar-12-2018,9557.85,9893.08,8803.80,9216.38,5058109367,161075947417
Mar-11-2018,8856.72,9704.33,8581.46,9570.37,4665413194,153523238058
Mar-10-2018,9339.63,9525.48,8821.46,8894.86,4505811284,157349154452
Mar-09-2018,9411.72,9479.82,8497.33,9345.52,4328631178,151766844899
Mar-08-2018,9971.76,10139.85,9338.28,9433.59,4793198293,165030983909
Mar-07-2018,10721.48,10869.54,9701.56,9968.27,5234978813,177918066330
Mar-06-2018,11520.40,11520.40,10637.82,10697.57,4804420267,186711319238
Mar-05-2018,11502.67,11622.50,11394.63,11527.57,4219752284,194875403407
Mar-04-2018,11497.56,11516.38,11144.74,11516.38,3861373866,190891708185
Mar-03-2018,11094.24,11531.37,11094.24,11494.90,3526443821,192299293714
Mar-02-2018,10920.66,11157.48,10724.63,11095.09,4030692044,186991777622
Mar-01-2018,10423.58,10974.72,10375.27,10929.77,3441035104,179665284931
Feb-28-2018,10727.54,11085.82,10402.01,10412.02,3642202554,179860191236
Feb-27-2018,10388.88,10913.30,10256.80,10736.49,3915484543,179335649688
Feb-26-2018,9703.32,10481.37,9513.12,10371.77,3261955538,167531121149
Feb-25-2018,9844.52,9958.13,9413.02,9699.65,3265197229,163411665694
Feb-24-2018,10328.57,10605.87,9593.23,9843.28,3787518210,169467401243
Feb-23-2018,9972.72,10493.77,9732.26,10348.07,4784103252,170839836666
Feb-22-2018,10691.35,11034.67,9914.00,9987.17,5331192808,175425443931
Feb-21-2018,11436.17,11436.17,10502.25,10680.36,5508367042,185355964501
Feb-20-2018,11197.76,11976.62,11197.76,11446.22,4769640710,196500409482
Feb-19-2018,10562.64,11224.55,10512.37,11191.90,4101946825,184095687082
Feb-18-2018,11124.36,11326.13,10338.07,10576.18,5158247527,182672172259
Feb-17-2018,10234.61,11123.13,10164.86,11095.61,4558021814,180731004089
Feb-16-2018,10091.75,10275.01,9811.98,10245.31,4465120674,170718163129
Feb-15-2018,9494.63,10183.84,9408.51,10117.07,4739907421,165589174576
Feb-14-2018,8564.70,9518.54,8564.70,9505.15,6626407147,153318027841
Feb-13-2018,8887.23,8906.18,8424.41,8577.57,3616243668,146264694620
Feb-12-2018,8120.35,8968.58,8120.35,8863.25,3543127387,145800341725
Feb-11-2018,8624.26,8624.26,7914.92,8099.31,3776449041,138897573472
Feb-10-2018,8697.34,9080.51,8282.27,8624.24,4794961601,146923735750
Feb-09-2018,8266.29,8708.00,7850.11,8684.11,4374319140,139813375515
Feb-08-2018,7569.87,8587.38,7569.87,8256.16,4511057946,139923626486
Feb-07-2018,7714.07,8503.33,7221.33,7587.93,5174580851,133718322413
Feb-06-2018,6911.00,7888.14,5963.24,7768.94,5255682913,115936410722
Feb-05-2018,8215.51,8343.18,6665.11,6905.96,4795001557,129986071801
Feb-04-2018,9198.07,9351.57,7986.36,8256.58,3993493752,147141784508
Feb-03-2018,8763.54,9417.79,8173.73,9191.27,4856472806,151010871501
Feb-02-2018,9118.23,9127.69,7588.55,8768.33,5511338158,144265487015
Feb-01-2018,10269.84,10332.95,8700.33,9171.25,4557095327,162034796737
Jan-31-2018,10104.97,10421.66,9755.97,10236.68,5056861149,169941072425
Jan-30-2018,11365.35,11366.82,10003.93,10084.50,4488869928,181011266090
Jan-29-2018,11778.74,11924.96,11236.00,11348.08,4406818761,192714118671
Jan-28-2018,11492.65,12113.08,11460.25,11865.23,6719212830,198082558703
Jan-27-2018,11112.82,11648.85,10943.32,11446.47,7210080914,190779837252
Jan-26-2018,11203.61,11668.43,10406.81,11123.95,7926703936,186594089306
Jan-25-2018,11353.63,11730.75,11027.01,11219.44,8775510518,192123000717
Jan-24-2018,10821.59,10821.59,10821.59,10821.59,8473730460,182164267415
Jan-23-2018,10917.29,11335.22,10113.38,10800.47,9191153509,181273974070
Jan-22-2018,11529.52,11950.62,10164.07,10917.31,8135625787,189107108572
Jan-21-2018,12982.92,12982.92,11241.30,11481.03,8556846220,199805387139
Jan-20-2018,11571.62,13482.69,11571.62,12961.21,9405841904,213472791319
Jan-19-2018,11209.29,12140.06,10839.80,11517.13,11002606473,196527383915
Jan-18-2018,11201.99,12348.93,10755.68,11305.31,15847953324,192666388610
Jan-17-2018,11284.39,11750.70,9300.53,11139.59,15748924943,180279809334
Jan-16-2018,13797.98,14430.17,9963.10,11445.85,12240679658,205856887977
Jan-15-2018,13787.99,14929.67,13663.14,13769.22,10282025657,234632138926
Jan-14-2018,14535.06,14661.40,13123.36,13815.43,11121051176,230699974615
Jan-13-2018,14066.98,14807.73,14066.98,14552.78,11643386358,241810847783
Jan-12-2018,13571.76,14364.99,13108.29,14089.11,12799444154,232155990926
Jan-11-2018,15120.84,15152.80,13113.74,13501.98,15709420581,233207775642
Jan-10-2018,14705.37,15065.00,13822.15,15065.00,15928534701,241449931230
Jan-09-2018,15190.76,16153.56,14491.07,14710.60,16217162080,253514317697
Jan-08-2018,16265.34,18578.49,13940.42,15218.63,15332152746,263409481942
Jan-07-2018,17147.58,17147.58,15811.12,16515.29,14928537113,284648058031
Jan-06-2018,17025.66,17179.03,16336.06,17162.02,18955266191,288261636551
Jan-05-2018,15197.76,17161.64,14878.05,16989.16,19609983790,271843354493
Jan-04-2018,15168.97,16708.71,14286.67,15163.90,17853763691,251036679560
Jan-03-2018,14895.28,15646.50,14470.74,15079.15,15486225672,253883215212
Jan-02-2018,13644.69,15468.21,13195.87,14938.18,11519263413,234598412923
Jan-01-2018,14046.00,14521.97,12980.81,13577.19,9527935462,229222912292
Dec-31-2017,12596.02,14298.87,12395.29,14033.57,11818683014,229602652719
Dec-30-2017,14594.77,14597.77,11963.48,12732.36,12985849499,223296215550
Dec-29-2017,14600.37,15246.86,14283.94,14598.57,10934752171,247927328428
Dec-28-2017,15536.64,15805.69,13869.47,14432.83,11081659460,248019839495
Dec-27-2017,16076.91,17398.01,14692.59,15783.75,11113068163,268700778108
Dec-26-2017,13967.01,16408.58,13877.44,16101.50,10838918040,260115217157
Dec-25-2017,13868.87,14663.42,13044.10,13965.21,9706645690,235117450941
Dec-24-2017,14159.45,14976.38,12155.93,13812.88,10635564244,229493846731
Dec-23-2017,13784.65,15732.37,13647.82,14181.53,15948239608,248384683379
Dec-22-2017,15609.62,15883.31,11453.81,13693.83,16533427871,233948703034
Dec-21-2017,16632.22,17469.54,14987.57,15621.41,16452025087,268284841981
Dec-20-2017,17713.38,17936.13,16011.89,16599.69,17654903177,285300863876
Dec-19-2017,18969.61,19187.68,17249.07,17700.78,13477194446,309193886352
Dec-18-2017,19184.87,19257.12,18285.15,18931.20,11756211908,313979049077
Dec-17-2017,19417.86,19927.19,18860.39,19156.71,11897297708,325803227469
Dec-16-2017,17663.90,19634.97,17476.88,19427.47,9276249144,308773906120
Dec-15-2017,16456.76,18037.34,16450.69,17650.29,12710750385,296377313361
Dec-14-2017,16245.23,16830.66,15952.80,16454.93,10943444494,275916678471
Dec-13-2017,16819.04,16938.02,15757.99,16225.02,11262015467,286394884030
Dec-12-2017,16841.09,17416.95,16065.17,16798.03,10571922383,282585767672
Dec-11-2017,15322.77,17501.26,15322.77,16774.99,11387045739,281581170210
Dec-10-2017,15159.24,15913.39,13161.05,15565.86,10291186743,243397487906
Dec-09-2017,16578.11,16758.60,13516.39,15082.85,11568857444,258507420323
Dec-08-2017,18057.85,18524.47,14548.94,16592.80,16565034662,270616403518
Dec-07-2017,14060.91,18074.18,13771.22,18074.18,13326830861,263149179992
Dec-06-2017,11874.40,14076.49,11874.40,14063.25,8248840473,215506765594
Dec-05-2017,11665.23,11985.21,11595.80,11896.91,5704204857,197741067054
Dec-04-2017,11318.92,11645.10,11073.10,11645.10,5876343718,191174249570
Dec-03-2017,11048.84,11823.20,10842.24,11304.62,4439198030,190783469526
Dec-02-2017,10957.09,11336.67,10864.03,11052.13,5508931178,185463195268
Dec-01-2017,10215.70,11026.03,9685.54,10967.66,6944962389,172803148615
Nov-30-2017,9928.13,10819.73,9279.65,10273.83,9672067533,167350015164
Nov-29-2017,10169.64,11498.11,9380.15,9780.74,6568561632,175387674555
Nov-28-2017,9848.89,10191.74,9784.57,10165.72,4680883317,166954947468
Nov-27-2017,9372.69,9849.76,9362.59,9845.46,4702641439,161797383516
Nov-26-2017,8810.91,9533.16,8807.99,9359.83,4253796436,151671856061
Nov-25-2017,8264.41,8820.87,8225.06,8820.87,3764586979,142063750452
Nov-24-2017,8070.25,8379.71,7971.93,8268.09,4071299797,137529515577
Nov-23-2017,8227.36,8259.85,8079.71,8079.71,3341993774,136778595712
Nov-22-2017,8111.76,8298.53,8099.01,8235.70,3221352828,136381693087
Nov-21-2017,8211.56,8332.17,7812.70,8100.20,3930337074,136213790533
Nov-20-2017,8014.62,8260.81,7925.77,8216.80,2889658371,135335157186
Nov-19-2017,7775.15,8043.24,7654.56,8023.99,2603344061,130323209914
Nov-18-2017,7705.23,7844.77,7471.54,7786.06,4020111615,128436103256
Nov-17-2017,7858.64,8010.47,7562.15,7738.85,4169241054,130829538826
Nov-16-2017,7336.68,7950.36,7199.88,7849.17,3838014141,124808733487
Nov-15-2017,6647.51,7362.40,6647.51,7322.82,3292612976,117616882446
Nov-14-2017,6581.99,6780.15,6476.24,6647.35,4029832336,109844115216
Nov-13-2017,5989.78,6850.46,5948.68,6577.85,4220355222,106133349903
Nov-12-2017,6355.85,6480.46,5614.21,5991.38,3190841732,101632307451
Nov-11-2017,6598.37,6862.04,6279.38,6356.63,5021218783,109914851263
Nov-10-2017,7179.91,7379.15,6447.17,6613.68,3677208838,116088127631
Nov-09-2017,7470.07,7470.07,7109.10,7149.00,4128846790,120949042063
Nov-08-2017,7161.26,7732.57,7136.08,7486.65,2603250961,122749670297
Nov-07-2017,7048.21,7278.11,7048.21,7169.00,2605319541,118894803412
Nov-06-2017,7402.65,7461.22,7046.31,7046.31,2520722368,121854715779
Nov-05-2017,7394.38,7618.52,7325.72,7392.79,1991166333,124796270051
Nov-04-2017,7210.19,7474.33,7086.20,7391.41,2663039124,120410490999
Nov-03-2017,7085.74,7435.77,6994.68,7207.20,3709943046,120854975385
Nov-02-2017,6755.90,7461.51,6755.90,7083.60,3650530787,117105844480
Nov-01-2017,6433.50,6751.17,5828.48,6751.17,2422158633,108548952808
Oct-31-2017,6079.31,6443.12,6038.27,6443.12,1610869661,104013174138
Oct-30-2017,6124.06,6168.50,5996.44,6086.12,2191261218,101153498649
Oct-29-2017,5749.56,6216.52,5728.87,6146.59,1602732525,97802078340
Oct-28-2017,5757.66,5854.62,5664.16,5739.10,1469730115,96288173425
Oct-27-2017,5899.19,5981.33,5722.63,5752.45,1816195877,97141755423
Oct-26-2017,5720.45,5955.71,5684.73,5897.44,1826168892,97288968624
Oct-25-2017,5527.28,5727.94,5394.94,5725.30,2133954217,92262494595
Oct-24-2017,5929.84,5929.84,5505.11,5526.93,2982315190,94106793156
Oct-23-2017,6012.76,6071.36,5694.41,5946.93,1919863138,98037154916
Oct-22-2017,6035.41,6083.98,5763.93,6018.88,2075433694,98790684852
Oct-21-2017,5990.35,6188.33,5960.35,6035.45,2357226249,101572370054
Oct-20-2017,5668.16,6039.68,5613.49,6000.94,1661760080,96682383088
Oct-19-2017,5579.60,5720.29,5520.49,5666.94,2003847685,93912007254
Oct-18-2017,5611.88,5611.88,5157.87,5586.32,1765142429,89892381122
Oct-17-2017,5724.28,5731.29,5447.92,5608.72,1674450923,93184090990
Oct-16-2017,5682.17,5749.30,5570.77,5715.96,1868309529,94126663669
